cluster;point_optimizaton_year;point_type;ident;lat;long;y_proj;x_proj
29;2;mobile;Polygon_cluster29_mobile_01;-16.43487722;-71.67698405;-1943529.324;2821913.572
29;2;mobile;Polygon_cluster29_mobile_01;-16.42907174;-71.67405611;-1942884.61;2822320.525
29;2;mobile;Polygon_cluster29_mobile_01;-16.429058;-71.67330432;-1942892.408;2822405.862
29;2;mobile;Polygon_cluster29_mobile_01;-16.42901344;-71.67293118;-1942891.849;2822448.707
29;2;mobile;Polygon_cluster29_mobile_01;-16.43009637;-71.67262009;-1943022.845;2822469.899
29;2;mobile;Polygon_cluster29_mobile_01;-16.43100762;-71.67352837;-1943118.426;2822355.194
29;2;mobile;Polygon_cluster29_mobile_01;-16.43114696;-71.6738797;-1943130.381;2822313.591
29;2;mobile;Polygon_cluster29_mobile_01;-16.43133091;-71.67391024;-1943151.589;2822307.745
29;2;mobile;Polygon_cluster29_mobile_01;-16.43145705;-71.67393348;-1943166.103;2822303.477
29;2;mobile;Polygon_cluster29_mobile_01;-16.43163581;-71.67386312;-1943187.964;2822309.127
29;2;mobile;Polygon_cluster29_mobile_01;-16.43182263;-71.67366611;-1943212.357;2822329.02
29;2;mobile;Polygon_cluster29_mobile_01;-16.43187785;-71.67342971;-1943221.798;2822355.081
29;2;mobile;Polygon_cluster29_mobile_01;-16.43161115;-71.67322395;-1943193.073;2822381.847
29;2;mobile;Polygon_cluster29_mobile_01;-16.43146648;-71.67279043;-1943181.52;2822432.83
29;2;mobile;Polygon_cluster29_mobile_01;-16.43182507;-71.67236224;-1943228.969;2822476.68
29;2;mobile;Polygon_cluster29_mobile_01;-16.43239537;-71.67226681;-1943297.098;2822480.091
29;2;mobile;Polygon_cluster29_mobile_01;-16.43258152;-71.6722378;-1943319.309;2822480.962
29;2;mobile;Polygon_cluster29_mobile_01;-16.43285883;-71.67197552;-1943355.142;2822507.073
29;2;mobile;Polygon_cluster29_mobile_01;-16.43313606;-71.67152943;-1943393.265;2822554.005
29;2;mobile;Polygon_cluster29_mobile_01;-16.43365488;-71.67150414;-1943454.475;2822550.139
29;2;mobile;Polygon_cluster29_mobile_01;-16.43404718;-71.6714727;-1943500.913;2822548.609
29;2;mobile;Polygon_cluster29_mobile_01;-16.43432512;-71.67122147;-1943536.68;2822573.46
29;2;mobile;Polygon_cluster29_mobile_01;-16.43447389;-71.67090558;-1943558.097;2822607.31
29;2;mobile;Polygon_cluster29_mobile_01;-16.43451626;-71.67057537;-1943567.205;2822644.165
29;2;mobile;Polygon_cluster29_mobile_01;-16.43442742;-71.67036206;-1943559.45;2822669.479
29;2;mobile;Polygon_cluster29_mobile_01;-16.43458877;-71.67017276;-1943580.758;2822688.827
29;2;mobile;Polygon_cluster29_mobile_01;-16.43533542;-71.67007767;-1943669.583;2822689.91
29;2;mobile;Polygon_cluster29_mobile_01;-16.4356374;-71.66959183;-1943711.111;2822741.023
29;2;mobile;Polygon_cluster29_mobile_01;-16.43635388;-71.66930956;-1943798.74;2822763.696
29;2;mobile;Polygon_cluster29_mobile_01;-16.43641667;-71.6689629;-1943810.452;2822802.148
29;2;mobile;Polygon_cluster29_mobile_01;-16.43622073;-71.66875059;-1943790.114;2822828.74
29;2;mobile;Polygon_cluster29_mobile_01;-16.43636521;-71.66777718;-1943819.265;2822937.125
29;2;mobile;Polygon_cluster29_mobile_01;-16.43686247;-71.66763048;-1943879.467;2822947.287
29;2;mobile;Polygon_cluster29_mobile_01;-16.43789135;-71.6671299;-1944006.499;2822990.633
29;2;mobile;Polygon_cluster29_mobile_01;-16.4385818;-71.66678297;-1944091.884;2823020.966
29;2;mobile;Polygon_cluster29_mobile_01;-16.43893274;-71.66621839;-1944140.147;2823080.36
29;2;mobile;Polygon_cluster29_mobile_01;-16.43929497;-71.66624662;-1944182.31;2823072.46
29;2;mobile;Polygon_cluster29_mobile_01;-16.43970107;-71.66613632;-1944231.356;2823079.681
29;2;mobile;Polygon_cluster29_mobile_01;-16.4397146;-71.66613092;-1944233.012;2823080.117
29;2;mobile;Polygon_cluster29_mobile_01;-16.43994322;-71.66569545;-1944265.301;2823126.475
29;2;mobile;Polygon_cluster29_mobile_01;-16.44005869;-71.66516873;-1944285.455;2823184.637
29;2;mobile;Polygon_cluster29_mobile_01;-16.44011035;-71.66504671;-1944293.047;2823197.788
29;2;mobile;Polygon_cluster29_mobile_01;-16.44248685;-71.66514583;-1944570.739;2823155.7
29;2;mobile;Polygon_cluster29_mobile_01;-16.44252968;-71.66353756;-1944595.923;2823337.312
29;2;mobile;Polygon_cluster29_mobile_01;-16.44174246;-71.6630171;-1944510.049;2823406.489
29;2;mobile;Polygon_cluster29_mobile_01;-16.44122577;-71.66293564;-1944450.424;2823422.426
29;2;mobile;Polygon_cluster29_mobile_01;-16.44012332;-71.66341507;-1944315.017;2823382.437
29;2;mobile;Polygon_cluster29_mobile_01;-16.44018941;-71.66185226;-1944342.362;2823558.603
29;2;mobile;Polygon_cluster29_mobile_01;-16.44196526;-71.66103841;-1944561.001;2823627.725
29;2;mobile;Polygon_cluster29_mobile_01;-16.44281863;-71.6604806;-1944668.158;2823679.824
29;2;mobile;Polygon_cluster29_mobile_01;-16.44302927;-71.65987043;-1944700.532;2823746.203
29;2;mobile;Polygon_cluster29_mobile_01;-16.44313801;-71.65937906;-1944719.456;2823800.449
29;2;mobile;Polygon_cluster29_mobile_01;-16.44333302;-71.65852884;-1944753.005;2823894.222
29;2;mobile;Polygon_cluster29_mobile_01;-16.44325032;-71.65682795;-1944764.625;2824087.962
29;2;mobile;Polygon_cluster29_mobile_01;-16.44315474;-71.6555359;-1944769.608;2824235.561
29;2;mobile;Polygon_cluster29_mobile_01;-16.44158835;-71.65572268;-1944583.406;2824234.756
29;2;mobile;Polygon_cluster29_mobile_01;-16.43990851;-71.65631281;-1944378.831;2824189.734
29;2;mobile;Polygon_cluster29_mobile_01;-16.43882355;-71.6566342;-1944247.451;2824167.422
29;2;mobile;Polygon_cluster29_mobile_01;-16.43778865;-71.65606859;-1944133.068;2824244.937
29;2;mobile;Polygon_cluster29_mobile_01;-16.43175232;-71.65451439;-1943444.01;2824499.4
29;2;mobile;Polygon_cluster29_mobile_01;-16.43209564;-71.65352821;-1943496.67;2824606.66
29;2;mobile;Polygon_cluster29_mobile_01;-16.43209564;-71.65344243;-1943497.745;2824616.378
29;2;mobile;Polygon_cluster29_mobile_01;-16.43180359;-71.65232647;-1943477.452;2824746.593
29;2;mobile;Polygon_cluster29_mobile_01;-16.43191853;-71.65184846;-1943496.936;2824799.251
29;2;mobile;Polygon_cluster29_mobile_01;-16.43203253;-71.65143579;-1943515.491;2824844.52
29;2;mobile;Polygon_cluster29_mobile_01;-16.43188024;-71.65102346;-1943502.783;2824893.209
29;2;mobile;Polygon_cluster29_mobile_01;-16.43198186;-71.65024475;-1943524.473;2824980.107
29;2;mobile;Polygon_cluster29_mobile_01;-16.43208274;-71.64969239;-1943543.241;2825041.371
29;2;mobile;Polygon_cluster29_mobile_01;-16.43239345;-71.64917534;-1943586.195;2825095.91
29;2;mobile;Polygon_cluster29_mobile_01;-16.43244244;-71.64851146;-1943600.27;2825170.482
29;2;mobile;Polygon_cluster29_mobile_01;-16.43229457;-71.64755416;-1943594.915;2825280.855
29;2;mobile;Polygon_cluster29_mobile_01;-16.43228217;-71.64746783;-1943594.542;2825290.796
29;2;mobile;Polygon_cluster29_mobile_01;-16.43200677;-71.64695001;-1943568.706;2825353.037
29;2;mobile;Polygon_cluster29_mobile_01;-16.43132006;-71.64641917;-1943494.753;2825422.097
29;2;mobile;Polygon_cluster29_mobile_01;-16.42955045;-71.64602992;-1943291.907;2825489.185
29;2;mobile;Polygon_cluster29_mobile_01;-16.42831874;-71.64521917;-1943157.485;2825597.038
29;2;mobile;Polygon_cluster29_mobile_01;-16.42684927;-71.64438085;-1942995.499;2825711.104
29;2;mobile;Polygon_cluster29_mobile_01;-16.42656688;-71.64349618;-1942973.441;2825815
29;2;mobile;Polygon_cluster29_mobile_01;-16.42535254;-71.64258526;-1942842.312;2825933.979
29;2;mobile;Polygon_cluster29_mobile_01;-16.42455974;-71.64200832;-1942756.479;2826009.643
29;2;mobile;Polygon_cluster29_mobile_01;-16.42379134;-71.64083439;-1942680.996;2826152.63
29;2;mobile;Polygon_cluster29_mobile_01;-16.4231417;-71.63986957;-1942616.831;2826270.382
29;2;mobile;Polygon_cluster29_mobile_01;-16.42346958;-71.63882753;-1942668.387;2826384.186
29;2;mobile;Polygon_cluster29_mobile_01;-16.42314135;-71.63768935;-1942644.128;2826517.407
29;2;mobile;Polygon_cluster29_mobile_01;-16.42294824;-71.63702813;-1942629.749;2826594.834
29;2;mobile;Polygon_cluster29_mobile_01;-16.42317597;-71.63646738;-1942663.515;2826655.408
29;2;mobile;Polygon_cluster29_mobile_01;-16.4237601;-71.63637508;-1942733.246;2826658.276
29;2;mobile;Polygon_cluster29_mobile_01;-16.42446952;-71.63644906;-1942815.6;2826640.676
29;2;mobile;Polygon_cluster29_mobile_01;-16.42488928;-71.63629171;-1942866.85;2826653.049
29;2;mobile;Polygon_cluster29_mobile_01;-16.42508289;-71.63598139;-1942893.47;2826685.692
29;2;mobile;Polygon_cluster29_mobile_01;-16.42531934;-71.63588008;-1942922.499;2826694.098
29;2;mobile;Polygon_cluster29_mobile_01;-16.42567649;-71.63586747;-1942964.584;2826690.885
29;2;mobile;Polygon_cluster29_mobile_01;-16.42602016;-71.63572864;-1943006.67;2826702.148
29;2;mobile;Polygon_cluster29_mobile_01;-16.42618293;-71.63555868;-1943027.911;2826719.29
29;2;mobile;Polygon_cluster29_mobile_01;-16.42620836;-71.63553831;-1943031.151;2826721.267
29;2;mobile;Polygon_cluster29_mobile_01;-16.42630942;-71.63510686;-1943048.427;2826768.837
29;2;mobile;Polygon_cluster29_mobile_01;-16.42673174;-71.63470121;-1943103.093;2826809.308
29;2;mobile;Polygon_cluster29_mobile_01;-16.42660257;-71.63417087;-1943094.582;2826871.075
29;2;mobile;Polygon_cluster29_mobile_01;-16.42662706;-71.63399091;-1943099.714;2826891.147
29;2;mobile;Polygon_cluster29_mobile_01;-16.42689101;-71.63359052;-1943135.724;2826933.08
29;2;mobile;Polygon_cluster29_mobile_01;-16.42721402;-71.63330196;-1943177.263;2826961.576
29;2;mobile;Polygon_cluster29_mobile_01;-16.42778528;-71.63368599;-1943239.508;2826910.639
29;2;mobile;Polygon_cluster29_mobile_01;-16.4282621;-71.63416083;-1943289.527;2826850.641
29;2;mobile;Polygon_cluster29_mobile_01;-16.42847298;-71.63414488;-1943314.483;2826849.707
29;2;mobile;Polygon_cluster29_mobile_01;-16.42850439;-71.63399446;-1943320.058;2826866.341
29;2;mobile;Polygon_cluster29_mobile_01;-16.42847933;-71.63374533;-1943320.242;2826894.893
29;2;mobile;Polygon_cluster29_mobile_01;-16.4281444;-71.63327829;-1943286.783;2826952.163
29;2;mobile;Polygon_cluster29_mobile_01;-16.42804467;-71.63312223;-1943277.033;2826971.141
29;2;mobile;Polygon_cluster29_mobile_01;-16.4288222;-71.6327278;-1943373.259;2827005.722
29;2;mobile;Polygon_cluster29_mobile_01;-16.42997478;-71.63232315;-1943513.644;2827036.584
29;2;mobile;Polygon_cluster29_mobile_01;-16.42992108;-71.63204149;-1943510.874;2827069.194
29;2;mobile;Polygon_cluster29_mobile_01;-16.42963899;-71.63183522;-1943480.347;2827096.232
29;2;mobile;Polygon_cluster29_mobile_01;-16.42906955;-71.63139225;-1943419.055;2827153.824
29;2;mobile;Polygon_cluster29_mobile_01;-16.42983989;-71.63071684;-1943517.965;2827220.333
29;2;mobile;Polygon_cluster29_mobile_01;-16.43142931;-71.62965671;-1943717.862;2827319.777
29;2;mobile;Polygon_cluster29_mobile_01;-16.43252495;-71.62886232;-1943856.459;2827395.533
29;2;mobile;Polygon_cluster29_mobile_01;-16.43288871;-71.62867346;-1943901.533;2827412.199
29;2;mobile;Polygon_cluster29_mobile_01;-16.43330094;-71.62890545;-1943947.015;2827380.553
29;2;mobile;Polygon_cluster29_mobile_01;-16.43348218;-71.62890258;-1943968.328;2827378.521
29;2;mobile;Polygon_cluster29_mobile_01;-16.43423901;-71.62682606;-1944083.247;2827603.945
29;2;mobile;Polygon_cluster29_mobile_01;-16.44040426;-71.62199821;-1944867.674;2828070.706
29;2;mobile;Polygon_cluster29_mobile_01;-16.42762704;-71.60360792;-1943598.604;2830320.842
29;2;mobile;Polygon_cluster29_mobile_01;-16.41928737;-71.59422167;-1942737.339;2831493.142
29;2;mobile;Polygon_cluster29_mobile_02; ; ;-1.516416327;20763369.87
29;2;mobile;Polygon_cluster29_mobile_02;-16.45731763;-71.61484747;-1946943.214;2828660.526
29;2;mobile;Polygon_cluster29_mobile_02;-16.45779266;-71.61477053;-1946999.951;2828663.05
29;2;mobile;Polygon_cluster29_mobile_02;-16.45803706;-71.61432879;-1947034.202;2828709.909
29;2;mobile;Polygon_cluster29_mobile_02;-16.45912208;-71.61458556;-1947158.355;2828666.675
29;2;mobile;Polygon_cluster29_mobile_02;-16.45965885;-71.61488433;-1947217.615;2828625.83
29;2;mobile;Polygon_cluster29_mobile_02;-16.46017285;-71.61467784;-1947280.556;2828642.522
29;2;mobile;Polygon_cluster29_mobile_02;-16.46077083;-71.61298353;-1947372.078;2828826.671
29;2;mobile;Polygon_cluster29_mobile_02;-16.46129415;-71.61250339;-1947439.559;2828874.241
29;2;mobile;Polygon_cluster29_mobile_02;-16.46216026;-71.61189525;-1947548.895;2828931.842
29;2;mobile;Polygon_cluster29_mobile_02;-16.46285405;-71.61163577;-1947633.615;2828952.19
29;2;mobile;Polygon_cluster29_mobile_02;-16.46328811;-71.61123515;-1947689.617;2828991.915
29;2;mobile;Polygon_cluster29_mobile_02;-16.46341377;-71.61086169;-1947709.07;2829032.584
29;2;mobile;Polygon_cluster29_mobile_02;-16.46318834;-71.61024396;-1947690.378;2829105.506
29;2;mobile;Polygon_cluster29_mobile_02;-16.46307529;-71.60951138;-1947686.326;2829189.975
29;2;mobile;Polygon_cluster29_mobile_02;-16.46256181;-71.6093464;-1947628.117;2829215.362
29;2;mobile;Polygon_cluster29_mobile_02;-16.46161913;-71.60952492;-1947515.195;2829207.433
29;2;mobile;Polygon_cluster29_mobile_02;-16.46032395;-71.60936463;-1947365.151;2829242.484
29;2;mobile;Polygon_cluster29_mobile_02;-16.46013448;-71.60849954;-1947353.793;2829342.963
29;2;mobile;Polygon_cluster29_mobile_02;-16.46029277;-71.60748947;-1947385.089;2829455.332
29;2;mobile;Polygon_cluster29_mobile_02;-16.4597176;-71.60702528;-1947323.402;2829515.423
29;2;mobile;Polygon_cluster29_mobile_02;-16.45932252;-71.60695633;-1947277.885;2829528.388
29;2;mobile;Polygon_cluster29_mobile_02;-16.45929485;-71.60671094;-1947277.726;2829556.551
29;2;mobile;Polygon_cluster29_mobile_02;-16.45950615;-71.60653428;-1947304.757;2829573.809
29;2;mobile;Polygon_cluster29_mobile_02;-16.45973801;-71.60591484;-1947339.775;2829640.963
29;2;mobile;Polygon_cluster29_mobile_02;-16.45975023;-71.60569213;-1947344.013;2829666.036
29;2;mobile;Polygon_cluster29_mobile_02;-16.45945498;-71.60543244;-1947312.618;2829699.309
29;2;mobile;Polygon_cluster29_mobile_02;-16.45920158;-71.60515016;-1947286.42;2829734.595
29;2;mobile;Polygon_cluster29_mobile_02;-16.45934326;-71.60465974;-1947309.227;2829788.309
29;2;mobile;Polygon_cluster29_mobile_02;-16.45939201;-71.60412434;-1947321.69;2829848.331
29;2;mobile;Polygon_cluster29_mobile_02;-16.45917188;-71.6028787;-1947311.525;2829992.329
29;2;mobile;Polygon_cluster29_mobile_02;-16.46001043;-71.60294556;-1947409.137;2829973.814
29;2;mobile;Polygon_cluster29_mobile_02;-16.46001236;-71.59662372;-1947488.964;2830690.041
29;2;mobile;Polygon_cluster29_mobile_02;-16.46066202;-71.59656206;-1947566.02;2830688.549
29;2;mobile;Polygon_cluster29_mobile_02;-16.46065316;-71.59603721;-1947571.59;2830748.129
29;2;mobile;Polygon_cluster29_mobile_02;-16.46034665;-71.59589764;-1947537.359;2830767.942
29;2;mobile;Polygon_cluster29_mobile_02;-16.4598058;-71.59591136;-1947473.682;2830773.447
29;2;mobile;Polygon_cluster29_mobile_02;-16.45971868;-71.59538447;-1947470.089;2830834.282
29;2;mobile;Polygon_cluster29_mobile_02;-16.45926238;-71.59527381;-1947417.907;2830852.775
29;2;mobile;Polygon_cluster29_mobile_02;-16.45924548;-71.59427281;-1947428.529;2830966.41
29;2;mobile;Polygon_cluster29_mobile_02;-16.45710428;-71.59299788;-1947193.174;2831138.81
29;2;mobile;Polygon_cluster29_mobile_02;-16.45687589;-71.58558104;-1947259.786;2831982.171
29;2;mobile;Polygon_cluster29_mobile_02;-16.45442056;-71.58123568;-1947026.225;2832506.611
29;2;mobile;Polygon_cluster29_mobile_02;-16.45120071;-71.57896138;-1946676.79;2832806.369
29;2;mobile;Polygon_cluster29_mobile_02;-16.44862716;-71.57548181;-1946418.427;2833234.279
29;2;mobile;Polygon_cluster29_mobile_02;-16.44633061;-71.57348007;-1946173.966;2833491.111
29;2;mobile;Polygon_cluster29_mobile_02;-16.44430829;-71.57219612;-1945952.661;2833663.023
29;2;mobile;Polygon_cluster29_mobile_02;-16.44343736;-71.5736304;-1945832.314;2833511.851
29;2;mobile;Polygon_cluster29_mobile_02;-16.44469696;-71.57445066;-1945969.895;2833402.449
29;2;mobile;Polygon_cluster29_mobile_02;-16.44592846;-71.57532019;-1946103.555;2833287.832
29;2;mobile;Polygon_cluster29_mobile_02;-16.44756528;-71.57983376;-1946238.901;2832754.976
29;2;mobile;Polygon_cluster29_mobile_02;-16.44829107;-71.58171196;-1946300.468;2832532.665
29;2;mobile;Polygon_cluster29_mobile_02;-16.45096734;-71.58385995;-1946587.67;2832254.329
29;2;mobile;Polygon_cluster29_mobile_02;-16.45171371;-71.58513493;-1946659.251;2832100.112
29;2;mobile;Polygon_cluster29_mobile_02;-16.45162731;-71.58881078;-1946602.809;2831684.721
29;2;mobile;Polygon_cluster29_mobile_02;-16.45179548;-71.59019034;-1946605.182;2831526.208
29;2;mobile;Polygon_cluster29_mobile_02;-16.45238756;-71.59322402;-1946636.503;2831174.738
29;2;mobile;Polygon_cluster29_mobile_02;-16.45237452;-71.595432;-1946607.173;2830924.729
29;2;mobile;Polygon_cluster29_mobile_02;-16.45275214;-71.59624953;-1946641.22;2830827.171
29;2;mobile;Polygon_cluster29_mobile_02;-16.45277785;-71.59630398;-1946643.553;2830820.666
29;2;mobile;Polygon_cluster29_mobile_02;-16.45506858;-71.59677461;-1946906.594;2830737.456
29;2;mobile;Polygon_cluster29_mobile_02;-16.45590035;-71.59770478;-1946992.544;2830621.213
29;2;mobile;Polygon_cluster29_mobile_02;-16.45506053;-71.60040955;-1946859.888;2830325.714
29;2;mobile;Polygon_cluster29_mobile_02;-16.45373228;-71.60391855;-1946659.774;2829945.465
29;2;mobile;Polygon_cluster29_mobile_02;-16.45285299;-71.60596089;-1946530.837;2829725.536
29;2;mobile;Polygon_cluster29_mobile_02;-16.45221373;-71.60861722;-1946422.364;2829432.91
29;2;mobile;Polygon_cluster29_mobile_02;-16.4530654;-71.6094781;-1946511.526;2829324.273
29;2;mobile;Polygon_cluster29_mobile_02;-16.45407767;-71.60906441;-1946635.578;2829357.946
29;2;mobile;Polygon_cluster29_mobile_02;-16.45467913;-71.60837069;-1946714.92;2829428.7
29;2;mobile;Polygon_cluster29_mobile_02;-16.4556624;-71.60785129;-1946836.899;2829474.725
29;2;mobile;Polygon_cluster29_mobile_02;-16.45661986;-71.60831628;-1946943.46;2829409.56
29;2;mobile;Polygon_cluster29_mobile_02;-16.45692357;-71.60974468;-1946961.145;2829243.77
29;2;mobile;Polygon_cluster29_mobile_02;-16.45674225;-71.61013854;-1946934.901;2829201.512
29;2;mobile;Polygon_cluster29_mobile_02;-16.45672572;-71.61126505;-1946918.788;2829074.101
29;2;mobile;Polygon_cluster29_mobile_02;-16.45683144;-71.61170594;-1946925.653;2829022.772
29;2;mobile;Polygon_cluster29_mobile_02;-16.45673848;-71.6120323;-1946910.633;2828987.011
29;2;mobile;Polygon_cluster29_mobile_02;-16.45650801;-71.61240749;-1946878.856;2828947.509
29;2;mobile;Polygon_cluster29_mobile_02;-16.45627603;-71.61265837;-1946848.464;2828922.111
29;2;mobile;Polygon_cluster29_mobile_02;-16.45618764;-71.61322938;-1946830.903;2828858.572
29;2;mobile;Polygon_cluster29_mobile_02;-16.45607968;-71.61407744;-1946807.561;2828763.901
29;2;mobile;Polygon_cluster29_mobile_02;-16.45615133;-71.61467748;-1946808.426;2828694.987
30;2;fixed;Polygon_cluster30_fixed_01; ; ;-1.516416327;20763369.87
30;2;fixed;Polygon_cluster30_fixed_01;-16.4666101;-71.52998374;-1949104.753;2838155.315
30;2;fixed;Polygon_cluster30_fixed_01;-16.46675078;-71.53013924;-1949119.311;2838135.848
30;2;fixed;Polygon_cluster30_fixed_01;-16.47025486;-71.53107941;-1949518.996;2837983.365
30;2;fixed;Polygon_cluster30_fixed_01;-16.47217751;-71.53143626;-1949740.309;2837917.72
30;2;fixed;Polygon_cluster30_fixed_01;-16.47500395;-71.53057988;-1950083.122;2837977.72
30;2;fixed;Polygon_cluster30_fixed_01;-16.47648983;-71.52968043;-1950269.026;2838060.172
30;2;fixed;Polygon_cluster30_fixed_01;-16.48151581;-71.52473776;-1950921.917;2838554.4
30;2;fixed;Polygon_cluster30_fixed_01;-16.48309902;-71.52370176;-1951120.994;2838651.035
30;2;fixed;Polygon_cluster30_fixed_01;-16.48851271;-71.52374376;-1951756.344;2838575.221
30;2;fixed;Polygon_cluster30_fixed_01;-16.48983337;-71.52227213;-1951930.106;2838724.657
30;2;fixed;Polygon_cluster30_fixed_01;-16.49051107;-71.52110718;-1952024.464;2838847.777
30;2;fixed;Polygon_cluster30_fixed_01;-16.49059983;-71.51967223;-1952053.069;2839009.228
30;2;fixed;Polygon_cluster30_fixed_01;-16.49071152;-71.51819024;-1952084.965;2839175.712
30;2;fixed;Polygon_cluster30_fixed_01;-16.490854;-71.51585733;-1952131.262;2839438.223
30;2;fixed;Polygon_cluster30_fixed_01;-16.49083355;-71.51282014;-1952167.351;2839782.696
30;2;fixed;Polygon_cluster30_fixed_01;-16.49079787;-71.50976564;-1952201.876;2840129.336
30;2;fixed;Polygon_cluster30_fixed_01;-16.49168577;-71.50713989;-1952339.465;2840415.253
30;2;fixed;Polygon_cluster30_fixed_01;-16.49189774;-71.50629663;-1952375.056;2840508.036
30;2;fixed;Polygon_cluster30_fixed_01;-16.49109829;-71.50486861;-1952299.253;2840680.387
30;2;fixed;Polygon_cluster30_fixed_01;-16.49050396;-71.50438786;-1952235.534;2840742.684
30;2;fixed;Polygon_cluster30_fixed_01;-16.48988203;-71.50381373;-1952169.755;2840815.929
30;2;fixed;Polygon_cluster30_fixed_01;-16.48893794;-71.50331692;-1952065.152;2840884.644
30;2;fixed;Polygon_cluster30_fixed_01;-16.4885587;-71.50258151;-1952029.927;2840972.978
30;2;fixed;Polygon_cluster30_fixed_01;-16.48814843;-71.50243334;-1951983.61;2840995.163
30;2;fixed;Polygon_cluster30_fixed_01;-16.48758487;-71.50217063;-1951920.739;2841032.345
30;2;fixed;Polygon_cluster30_fixed_01;-16.48710024;-71.50193854;-1951866.752;2841065.02
30;2;fixed;Polygon_cluster30_fixed_01;-16.48644747;-71.50150621;-1951795.551;2841122.599
30;2;fixed;Polygon_cluster30_fixed_01;-16.4838696;-71.50120204;-1951496.578;2841190.949
30;2;fixed;Polygon_cluster30_fixed_01;-16.48276097;-71.50085914;-1951370.689;2841244.383
30;2;fixed;Polygon_cluster30_fixed_01;-16.48253071;-71.50041885;-1951349.222;2841297.312
30;2;fixed;Polygon_cluster30_fixed_01;-16.48219298;-71.50013857;-1951313.101;2841333.519
