n_microred;microred;cluster;code_point;name_point;lat;long;y_proj;x_proj;type_point;strategy
14;15 DE AGOSTO;16;CL16_PP_070;CANCHA SISTETICA BENGALA;-16.406169;-71.487349;-194.254.343.647.678;284.378.063.696.663;Fixed;Propuesto
14;15 DE AGOSTO;16;CL16_PP_071;CALLE BOLOGNESI CON MARIATEGUI;-16.405838;-71.486565;-19.425.144.264.687;28.438.738.862.955;Fixed;Establecido
14;15 DE AGOSTO;16;CL16_PP_072;IEP JUAN BOSCO;-16.406185;-71.486368;-194.255.760.156.862;284.389.166.706.728;Fixed;Propuesto
14;15 DE AGOSTO;16;CL16_PP_073;PROLONGACION FCO BOLOGNESI CON VENEZUELA;-16.405402;-71.484132;-194.249.390.642.803;284.415.552.345.038;Mobile;Establecido
14;15 DE AGOSTO;16;CL16_PP_074;AV AREQUIPA CON VENEZUELA;-16.406963;-71.483958;-194.267.947.784.942;284.415.482.694.773;Fixed;Establecido
14;15 DE AGOSTO;16;CL16_PP_075;CALLE ARGENTINA CON NICARAGUA;-16.408773;-71.482009;-194.291.686.750.489;284.435.214.519.786;Fixed;Establecido
14;15 DE AGOSTO;16;CL16_PP_076;CANCHITA DEPORTIVA CALE MEXICO;-16.409663;-71.482096;-194.302.030.864.977;284.433.061.433.249;Fixed;Establecido
14;15 DE AGOSTO;16;CL16_PP_077;CALLE 68 CON PASAJE 15;-16.411832;-71.48188;-194.327.784.225.517;284.432.664.017.726;Fixed;Establecido
14;15 DE AGOSTO;16;CL16_PP_078;LOZA DEPORTIVA CALLE PARAGUAY;-16.41016;-71.480963;-194.309.301.554.364;284.445.256.968.492;Fixed;Establecido
14;15 DE AGOSTO;16;CL16_PP_079;VILLA MIGUEL GRAU;-16.411184;-71.479664;-19.432.297.551.825;28.445.864.620.356;Fixed;Establecido
14;15 DE AGOSTO;16;CL16_PP_080;PARQUE CALLE MISTI CON HONDURAS;-16.409813;-71.47957;-194.306.989.107.909;28.446.151.251.465;Fixed;Establecido
14;15 DE AGOSTO;16;CL16_PP_081;ESTADIO ALMIRANTE MIGUEL GRAU;-16.408546;-71.478602;-194.293.321.189.681;284.474.151.089.609;Fixed;Propuesto
14;15 DE AGOSTO;16;CL16_PP_082;FERIA DOMINICAL (COSTADO PUESTO DE SALUD);-16.407895;-71.479675;-194.284.315.245.799;284.462.833.094.214;Fixed;Establecido 
14;15 DE AGOSTO;16;CL16_PP_083;IE. NUESTRA SENHORA DE LOURDES;-16.406896;-71.480075;-194.272.078.997.069;2.844.596.026.791;Fixed;Propuesto
14;15 DE AGOSTO;16;CL16_PP_084;AV VILLA HERMOSA CON BRASIL;-16.407235;-71.48111;-194.274.752.216.373;284.447.417.942.456;Fixed;Establecido
14;15 DE AGOSTO;16;CL16_PP_085;PARQUE 29 DE AGOSTO;-16.404739;-71.48285;-194.243.226.147.314;284.430.953.925.993;Fixed;Propuesto
14;15 DE AGOSTO;16;CL16_PP_086;CALLE PACIFICO CON AV BRASIL;-16.404703;-71.481452;-194.244.563.469.828;284.446.859.056.902;Fixed;Establecido
14;15 DE AGOSTO;16;CL16_PP_087;CEVICHERIA PUERTO 88;-16.405259;-71.478631;-194.254.670.234.252;284.478.124.869.626;Fixed;Propuesto
14;15 DE AGOSTO;16;CL16_PP_088;LA PACIFICO CON CHARCANI;-16.404391;-71.478258;-194.244.939.962.043;284.483.498.083.891;Fixed;Establecido
14;15 DE AGOSTO;16;CL16_PP_089;PARQUE TEMATICO DINOSAURIOS;-16.40544;-71.477484;-194.258.238.251.066;284.490.902.524.411;Fixed;Propuesto
14;15 DE AGOSTO;16;CL16_PP_090;JARDIN DE LA PROLONGACION AREQUIPA;-16.406386;-71.477138;-194.269.796.257.997;284.493.586.328.894;Fixed;Establecido 
14;15 DE AGOSTO;16;CL16_PP_091;OVALO MIGUEL GRAU;-16.407855;-71.478004;-194.285.956.355.738;284.481.832.970.589;Fixed;Establecido 
14;15 DE AGOSTO;16;CL16_PP_092;CALLE ROSEDAL PRIMERA CUADRA;-16.409405;-71.477783;-194.304.448.426.008;284.482.311.743.961;Fixed;Establecido 
14;15 DE AGOSTO;16;CL16_PP_093;CALLE SANTA ROSA 2DA CUADRA;-16.408797;-71.475775;-194.299.849.484.344;284.505.884.601.691;Fixed;Establecido 
14;15 DE AGOSTO;16;CL16_PP_094;RICARDO PALMA CON 9 DE ENERO;-16.407435;-71.475902;-194.283.687.239.529;28.450.622.171.686;Fixed;Establecido 
14;15 DE AGOSTO;16;CL16_PP_095;LA PACIFICO MZ H;-16.404409;-71.475647;-194.248.454.583.615;284.513.078.043.178;Fixed;Establecido 
14;15 DE AGOSTO;16;CL16_PP_096;VON HUMBOLT MZ G;-16.403747;-71.474241;-194.242.444.225.577;28.452.989.990.704;Fixed;Establecido 
14;15 DE AGOSTO;16;CL16_PP_097;CANCHA SINTETICA BARCELONA;-16.404711;-71.472517;-194.255.953.008.963;284.548.188.546.238;Fixed;Propuesto
14;15 DE AGOSTO;16;CL16_PP_098;VON HUMBOLT CON VILLA HERMOSA;-16.406779;-71.474144;-194.278.195.157.727;284.527.026.257.857;Fixed;Establecido
14;15 DE AGOSTO;16;CL16_PP_099;MARCA DE POSICION SIN TITULO;-16.409352;-71.474051;-194.308.550.044.384;284.524.704.644.276;Fixed;Establecido
14;15 DE AGOSTO;16;CL16_PP_100;colegio;-16.41329817;-71.49544635;-1943278.629;2842769.066;Fixed;Propuesto
14;15 DE AGOSTO;16;CL16_PP_101;loza deportiva los andes;-16.40983419;-71.47677948;-1943107.596;2844931.382;Fixed;Propuesto
14;15 DE AGOSTO;16;CL16_PP_102;loza deportiva el mirador;-16.40770339;-71.47213449;-1942915.967;2845486.121;Fixed;Propuesto
14;15 DE AGOSTO;16;CL16_PP_103;colegio santo domingo;-16.404988;-71.46870369;-1942640.287;2845910.828;Fixed;Propuesto
14;15 DE AGOSTO;16;CL16_PP_104;loza deportiva;-16.40281225;-71.48025168;-1942238.613;2844629.556;Fixed;Propuesto
14;15 DE AGOSTO;16;CL16_PP_105;coval dent;-16.40779423;-71.4860304;-1942750.949;2843908.937;Fixed;Propuesto
14;15 DE AGOSTO;16;CL16_PP_106;pisina paucarpata;-16.40724722;-71.48828635;-1942658.169;2843660.255;Fixed;Propuesto
14;15 DE AGOSTO;16;CL16_PP_107;loza deportiva;-16.40648866;-71.4900802;-1942546.376;2843466.747;Fixed;Propuesto
14;15 DE AGOSTO;16;CL16_PP_108;loza deportiva andres sanchez abarca;-16.40701149;-71.49693092;-1942521.263;2842682.994;Fixed;Propuesto
14;15 DE AGOSTO;16;CL16_PP_109;loza deportiva;-16.40754311;-71.49872999;-1942561;2842472.019;Fixed;Propuesto
14;15 DE AGOSTO;16;CL16_PP_110;parque;-16.40809221;-71.50015693;-1942607.492;2842303.017;Fixed;Propuesto
14;15 DE AGOSTO;16;CL16_PP_111;PUENTE 8 DE OCTUBRE;-16.40509785;-71.49103091;-1942370.955;2843377.133;Fixed;Propuesto
16;AMPLIACION PAUCARPATA;17;CL17_PP_001;PARQUE URB. SANTA MARIA (MOVIL);-16.41136185;-71.51438589;-1942811.98;2840646.766;Mobile;Establecido 
16;AMPLIACION PAUCARPATA;17;CL17_PP_002;MERCADO MANUEL PRADO;-16.4120762;-71.51269415;-1942917.251;2840829.25;Fixed;Establecido 
16;AMPLIACION PAUCARPATA;17;CL17_PP_003;PARQUE JOSE OLAYA;-16.41293163;-71.51447198;-1942995.305;2840616.478;Fixed;Propuesto
16;AMPLIACION PAUCARPATA;17;CL17_PP_004;PARQUE THOMAS EDISON;-16.4128456;-71.51294537;-1943004.467;2840790.702;Fixed;Propuesto
16;AMPLIACION PAUCARPATA;17;CL17_PP_005;PARQUE JESUS CON KENNEDY;-16.41247629;-71.51226849;-1942969.625;2840872.282;Fixed;Propuesto
16;AMPLIACION PAUCARPATA;17;CL17_PP_006;PARQUE AV JESUS 2DA CUADRA;-16.4131668;-71.51146114;-1943060.937;2840954.797;Fixed;Propuesto
16;AMPLIACION PAUCARPATA;17;CL17_PP_007;PARQUE 15 DE ENERO IGLESIA;-16.4143647;-71.51082067;-1943209.749;2841011.751;Fixed;Establecido 
16;AMPLIACION PAUCARPATA;17;CL17_PP_008;PARQUE MANUEL PRADO;-16.4144033;-71.51280919;-1943189.179;2840785.771;Fixed;Establecido 
16;AMPLIACION PAUCARPATA;17;CL17_PP_009;CENTRO DE SALUD MANUEL PRADO;-16.41569906;-71.51275777;-1943342.05;2840774.654;Fixed;Establecido 
16;AMPLIACION PAUCARPATA;17;CL17_PP_010;MALL AVENTURA AREQUIPA;-16.41743938;-71.51328601;-1943539.828;2840691.995;Fixed;Propuesto
16;AMPLIACION PAUCARPATA;17;CL17_PP_011;IGLESIA SENHOR DE LOS MILAGROS;-16.4165178;-71.51186228;-1943449.539;2840865.481;Fixed;Propuesto
16;AMPLIACION PAUCARPATA;17;CL17_PP_012;AV. KENEDY CON RAMON CASTILLA (MOVIL);-16.41672079;-71.51056463;-1943489.77;2841009.963;Mobile;Establecido 
16;AMPLIACION PAUCARPATA;17;CL17_PP_013;PARQUE BENIGNO BALLON;-16.41605694;-71.5092739;-1943428.08;2841165;Fixed;Establecido 
16;AMPLIACION PAUCARPATA;17;CL17_PP_014;JOSE CARLOS MARIATEGUI;-16.41640665;-71.50758463;-1943490.497;2841351.97;Fixed;Establecido 
16;AMPLIACION PAUCARPATA;17;CL17_PP_015;GRIFO CHASKI GAS CAYO;-16.41680397;-71.50658883;-1943549.749;2841459.683;Fixed;Propuesto
16;AMPLIACION PAUCARPATA;17;CL17_PP_016;GRIFO JHP;-16.417937;-71.50963936;-1943644.332;2841098.964;Fixed;Propuesto
16;AMPLIACION PAUCARPATA;17;CL17_PP_017;GRIFO COPAR;-16.41878246;-71.50928043;-1943748.188;2841128.599;Fixed;Propuesto
16;AMPLIACION PAUCARPATA;17;CL17_PP_018;PARQUE INDOAMERICA;-16.41981025;-71.51065528;-1943851.568;2840959.263;Fixed;Propuesto
16;AMPLIACION PAUCARPATA;17;CL17_PP_019;PARQUE JESUS MARIA;-16.41916704;-71.51181926;-1943761.306;2840835.701;Fixed;Establecido 
16;AMPLIACION PAUCARPATA;17;CL17_PP_020;PARQUE CLISA;-16.41925885;-71.51584615;-1943721.248;2840377.917;Fixed;Establecido 
16;AMPLIACION PAUCARPATA;17;CL17_PP_021;PARQUE COVISIAL;-16.42029909;-71.515637;-1943846.09;2840388.024;Fixed;Establecido 
16;AMPLIACION PAUCARPATA;17;CL17_PP_022;URB. SOR ANA DE LOS ANGELES;-16.4218313;-71.51498183;-1944034.357;2840442.263;Fixed;Establecido 
16;AMPLIACION PAUCARPATA;17;CL17_PP_023;PARQUE COVISEAL;-16.42324877;-71.51463216;-1944205.289;2840463.364;Fixed;Propuesto
16;AMPLIACION PAUCARPATA;17;CL17_PP_024;COMPLEJO DEPORTIVO SOR ANA DE LOS ANGELES ETAPA II;-16.42236584;-71.51412295;-1944107.997;2840532.65;Fixed;Propuesto
16;AMPLIACION PAUCARPATA;17;CL17_PP_025;URB. GUARDIA CIVIL 2;-16.4218053;-71.51336308;-1944051.743;2840626.139;Fixed;Establecido 
16;AMPLIACION PAUCARPATA;17;CL17_PP_026;PARQUE FORTUNATO CARRASCO;-16.42109199;-71.51139968;-1943992.742;2840858.088;Fixed;Propuesto
16;AMPLIACION PAUCARPATA;17;CL17_PP_027;PARQUE CABALLERO (MOVIL);-16.42053207;-71.50915667;-1943955.292;2841119.737;Mobile;Establecido 
16;AMPLIACION PAUCARPATA;17;CL17_PP_028;PARQUE PRICIPAL CESAR VALLEJO;-16.41997919;-71.50740793;-1943912.429;2841325.256;Fixed;Establecido 
16;AMPLIACION PAUCARPATA;17;CL17_PP_029;COMPLEJO DEPORTIVO PANCHOS;-16.41887458;-71.50758828;-1943780.381;2841319.262;Fixed;Propuesto
16;AMPLIACION PAUCARPATA;17;CL17_PP_030;PARQUE INFANTIL CESAR VALLEJO;-16.4192659;-71.50555282;-1943852.064;2841544.937;Fixed;Propuesto
16;AMPLIACION PAUCARPATA;17;CL17_PP_031;AV. JESUS ALTO PORONGOCHE;-16.41949044;-71.50205316;-1943922.656;2841938.824;Fixed;Establecido 
16;AMPLIACION PAUCARPATA;17;CL17_PP_032;LOSA DEPORTIVA URB. VINHA DEL MAR;-16.41991164;-71.50332418;-1943956.082;2841789.188;Fixed;Propuesto
16;AMPLIACION PAUCARPATA;17;CL17_PP_033;PARQUE INFANTILES ULRICH NEISSER;-16.42200742;-71.50446941;-1944187.828;2841631.898;Fixed;Establecido 
16;AMPLIACION PAUCARPATA;17;CL17_PP_034;GOBIERNO REGIONAL DE AREQUIPA;-16.42212903;-71.50710877;-1944168.77;2841331.039;Fixed;Propuesto
16;AMPLIACION PAUCARPATA;17;CL17_PP_035;URB. GUARDIA CILVIL 2 Y 3;-16.42266211;-71.51011143;-1944193.465;2840983.608;Mobile;Establecido 
16;AMPLIACION PAUCARPATA;17;CL17_PP_036;COLEGIO SAN ANTONIO DE PADUA;-16.42381906;-71.512569;-1944298.339;2840689.822;Fixed;Propuesto
16;AMPLIACION PAUCARPATA;17;CL17_PP_037;PARQUE MARIANO SANTOS VILLA GUARDIA CIVIL;-16.4242967;-71.51427272;-1944332.932;2840490.405;Fixed;Propuesto
16;AMPLIACION PAUCARPATA;17;CL17_PP_038;SUNAT;-16.42510139;-71.51512005;-1944416.761;2840383.806;Fixed;Propuesto
16;AMPLIACION PAUCARPATA;17;CL17_PP_039;PARQUE SANTA ROSA;-16.42521795;-71.51338821;-1944452.326;2840578.634;Fixed;Propuesto
16;AMPLIACION PAUCARPATA;17;CL17_PP_040;URB. GUARDIA CIVIL;-16.42668659;-71.51271612;-1944633.345;2840635.614;Fixed;Establecido 
16;AMPLIACION PAUCARPATA;17;CL17_PP_041;URB. LAS TERRAZAS Y URB LOS ALAMOS (MOVIL);-16.4273764;-71.51235636;-1944718.924;2840667.375;Mobile;Establecido 
16;AMPLIACION PAUCARPATA;17;CL17_PP_042;CANCHA KARITO;-16.42685468;-71.5115529;-1944667.785;2840765.299;Fixed;Propuesto
16;AMPLIACION PAUCARPATA;17;CL17_PP_043;PARQUE DE LA 2DA ETAPA;-16.42623948;-71.51109607;-1944601.285;2840825.146;Fixed;Propuesto
16;AMPLIACION PAUCARPATA;17;CL17_PP_044;PARQUE INFANTIL NEPTALI VALDERRAMA;-16.42548514;-71.51158763;-1944506.458;2840779.286;Fixed;Propuesto
16;AMPLIACION PAUCARPATA;17;CL17_PP_045;LOSA DEPORTIVA ASOCIACION LAS CUCARDAS;-16.4249631;-71.51071306;-1944456.178;2840885.279;Fixed;Propuesto
16;AMPLIACION PAUCARPATA;17;CL17_PP_046;LOSA DEPORTIVA URB. COLONIAL ETAPA 2;-16.42545114;-71.50975342;-1944525.635;2840987.696;Fixed;Propuesto
16;AMPLIACION PAUCARPATA;17;CL17_PP_047;COLEGIO ADONAI INTERNACIONAL;-16.42596212;-71.50980976;-1944584.951;2840974.619;Fixed;Propuesto
16;AMPLIACION PAUCARPATA;17;CL17_PP_048;URB. COLONIAL 1 Y 2;-16.42496207;-71.50929104;-1944474.021;2841046.523;Mobile;Establecido 
16;AMPLIACION PAUCARPATA;17;CL17_PP_049;URB. LAS MARIAS;-16.42600399;-71.50923644;-1944597.114;2841039.075;Mobile;Establecido 
16;AMPLIACION PAUCARPATA;17;CL17_PP_050;LOSA DEPORTIVA URB. LOS JAZMINES;-16.42652423;-71.50838688;-1944668.964;2841128.588;Fixed;Propuesto
16;AMPLIACION PAUCARPATA;17;CL17_PP_051;URB. 200 MILLAS;-16.4238162;-71.50728172;-1944364.792;2841289.345;Mobile;Establecido 
16;AMPLIACION PAUCARPATA;17;CL17_PP_052;DEPROVE;-16.42337647;-71.50548006;-1944335.895;2841499.381;Fixed;Establecido 
16;AMPLIACION PAUCARPATA;17;CL17_PP_053;PARQUE LENCIO PRADO;-16.4242909;-71.50533548;-1944445.15;2841503.804;Mobile;Establecido 
16;AMPLIACION PAUCARPATA;17;CL17_PP_054;PARQUE LEONCIO PRADO;-16.42131979;-71.50126218;-1944147.569;2842004.563;Fixed;Propuesto
16;AMPLIACION PAUCARPATA;17;CL17_PP_055;SKATERPARK PAUCARPATA;-16.42290597;-71.50139909;-1944332.188;2841968.271;Fixed;Propuesto
16;AMPLIACION PAUCARPATA;17;CL17_PP_056;CENTRO DE SALUD AMPL. PAUCARPATA;-16.42714634;-71.50332146;-1944806.059;2841694.774;Fixed;Establecido 
16;AMPLIACION PAUCARPATA;17;CL17_PP_057;PARQUE PUENTE KENNEDY;-16.42604765;-71.50472766;-1944659.213;2841549.721;Fixed;Propuesto
16;AMPLIACION PAUCARPATA;17;CL17_PP_058;URB. VILLA CONTINENTAL Y SAN AGUSTIN;-16.42907253;-71.51225214;-1944919.493;2840656.989;Mobile;Establecido 
16;AMPLIACION PAUCARPATA;17;CL17_PP_059;PARQUE LUZ DE LUNA;-16.42950285;-71.51171936;-1944976.777;2840711.761;Fixed;Propuesto
16;AMPLIACION PAUCARPATA;17;CL17_PP_060;PARQUE ZAFIROS II;-16.43028205;-71.51047919;-1945083.983;2840842.166;Fixed;Propuesto
16;AMPLIACION PAUCARPATA;17;CL17_PP_061;PARQUE ZAFIROS I;-16.43032028;-71.50935986;-1945102.618;2840968.573;Fixed;Propuesto
16;AMPLIACION PAUCARPATA;17;CL17_PP_062;URB. LOS ZAFIROS Y URB. SAN SALVADOR (MOVIL);-16.43091344;-71.51115041;-1945149.674;2840757.799;Mobile;Establecido 
16;AMPLIACION PAUCARPATA;17;CL17_PP_063;PARQUE URB LOS JAZMINES;-16.43193482;-71.50942317;-1945291.489;2840940.254;Fixed;Propuesto
16;AMPLIACION PAUCARPATA;17;CL17_PP_064;COLEGIO JOSE LUIS DEL CARPIO RIVERA;-16.43296477;-71.51039755;-1945400.169;2840816.295;Fixed;Propuesto
16;AMPLIACION PAUCARPATA;17;CL17_PP_065;LOCAL MUNICIPALIDAD DE PAUCARPATA;-16.43361355;-71.51049194;-1945475.191;2840797.098;Fixed;Propuesto
16;AMPLIACION PAUCARPATA;17;CL17_PP_066;QUINTA DORADA EVENTOS;-16.43831199;-71.5067507;-1946074.439;2841159.716;Fixed;Propuesto
16;AMPLIACION PAUCARPATA;17;CL17_PP_067;GRIFO COLON;-16.44267308;-71.50357338;-1946626.952;2841462.79;Fixed;Propuesto
16;AMPLIACION PAUCARPATA;17;CL17_PP_068;GRIFO PRIMAX SANTA FE;-16.44475149;-71.5043102;-1946861.799;2841352.012;Fixed;Propuesto
16;AMPLIACION PAUCARPATA;17;CL17_PP_069;AV. ALFONSO UGARTE;-16.43767206;-71.49743406;-1946117.087;2842224.394;Mobile;Establecido 
16;AMPLIACION PAUCARPATA;17;CL17_PP_070;IGLESIA SANTA ANA DE PAUCARPATA;-16.43293663;-71.50388152;-1945479.226;2841555.435;Fixed;Propuesto
16;AMPLIACION PAUCARPATA;17;CL17_PP_071;PLAZA DE PAUCARPATA;-16.43282056;-71.50431409;-1945460.121;2841507.911;Fixed;Propuesto
16;AMPLIACION PAUCARPATA;17;CL17_PP_072;CEMENTERIO DE PAUCARPATA;-16.43018191;-71.50315822;-1945164.744;2841673.526;Fixed;Propuesto
16;AMPLIACION PAUCARPATA;17;CL17_PP_073;PARQUE CRISTO REY;-16.4291566;-71.50157235;-1945064.338;2841866.766;Fixed;Propuesto
16;AMPLIACION PAUCARPATA;17;CL17_PP_074;PLAZA CRISTO REY;-16.42993734;-71.49996816;-1945176.341;2842038.428;Fixed;Establecido 
16;AMPLIACION PAUCARPATA;17;CL17_PP_075;JIRON SAN MARTIN;-16.42779706;-71.50026799;-1944921.104;2842032.468;Mobile;Establecido 
16;AMPLIACION PAUCARPATA;17;CL17_PP_076;ESTADIO MAXIMO CARRASCO MEZA;-16.42690373;-71.50147424;-1944800.906;2841907.398;Fixed;Propuesto
16;AMPLIACION PAUCARPATA;17;CL17_PP_077;CANCHA DEPORTIVA CAMPO DE MARTE;-16.42675403;-71.49922188;-1944811.79;2842164.745;Fixed;Establecido 
16;AMPLIACION PAUCARPATA;17;CL17_PP_078;LOSA DEPORTIVA MORRO DE ARICA;-16.42501438;-71.50007038;-1944596.684;2842091.322;Fixed;Propuesto
16;AMPLIACION PAUCARPATA;17;CL17_PP_079;CANCHA SINTETICA LA COLONIAL;-16.42318798;-71.4991986;-1944393.13;2842214.09;Fixed;Propuesto
16;AMPLIACION PAUCARPATA;17;CL17_PP_080;AV. MARISCAL SUCRE;-16.4220465;-71.49891448;-1944262.615;2842261.254;Mobile;Establecido 
16;AMPLIACION PAUCARPATA;17;CL17_PP_081;LAS NUBES;-16.42225113;-71.49750636;-1944304.453;2842418.243;Mobile;Establecido 
16;AMPLIACION PAUCARPATA;17;CL17_PP_082;IGLESIA EVANGELICA PERUANA CAMPO DE MARTE;-16.42275336;-71.4960186;-1944382.265;2842580.366;Fixed;Propuesto
16;AMPLIACION PAUCARPATA;17;CL17_PP_083;ALTO DE LA LUNA;-16.42258419;-71.49541198;-1944370.058;2842651.366;Fixed;Establecido 
16;AMPLIACION PAUCARPATA;17;CL17_PP_084;COLEGIO CIRCA VIRGEN DE CHAPI;-16.42534564;-71.49599965;-1944687.062;2842548.559;Fixed;Propuesto
16;AMPLIACION PAUCARPATA;17;CL17_PP_085;URB. NUEVO PERU;-16.42482776;-71.49762976;-1944605.61;2842370.504;Fixed;Establecido 
16;AMPLIACION PAUCARPATA;17;CL17_PP_086;URB. MORRO DE ARICA;-16.42577242;-71.49837351;-1944707.191;2842273.798;Fixed;Establecido 
16;AMPLIACION PAUCARPATA;17;CL17_PP_087;ESPALDAS COLEGIO HEROES DEL CENEPA;-16.4264394;-71.49808691;-1944789.175;2842297.558;Fixed;Establecido 
16;AMPLIACION PAUCARPATA;17;CL17_PP_088;PARQUE PLANETARIO;-16.42818559;-71.49820703;-1944992.806;2842261.063;Fixed;Establecido 
16;AMPLIACION PAUCARPATA;17;CL17_PP_089;CENTRO DE SALUD CAMPO DE MARTE;-16.42729824;-71.49674352;-1944907.06;2842438.632;Fixed;Establecido 
16;AMPLIACION PAUCARPATA;17;CL17_PP_090;LOSA DEPORTIVA JESUS DE NAZARENO;-16.43092837;-71.49870021;-1945308.803;2842169.211;Fixed;Propuesto
16;AMPLIACION PAUCARPATA;17;CL17_PP_091;SAN LUCAS SAN IGNACIO;-16.43186635;-71.49687106;-1945442.131;2842364.317;Mobile;Establecido 
16;AMPLIACION PAUCARPATA;17;CL17_PP_092;CANCHA DEPORTIVA CRISTO REY;-16.42983197;-71.49600345;-1945214.093;2842489.35;Fixed;Propuesto
16;AMPLIACION PAUCARPATA;17;CL17_PP_093;LOSA DEPORTIVA CAMPO DE MARTE I;-16.4256215;-71.49478957;-1944734.771;2842682.156;Fixed;Propuesto
16;AMPLIACION PAUCARPATA;17;CL17_PP_094;AV. LOS CLAVELES;-16.42583797;-71.49340684;-1944777.688;2842836.109;Mobile;Establecido 
16;AMPLIACION PAUCARPATA;17;CL17_PP_095;LOSA DEPORTIVA LA COLINA;-16.42663144;-71.49381955;-1944865.692;2842778.915;Fixed;Propuesto
16;AMPLIACION PAUCARPATA;17;CL17_PP_096;TUPAC AMARU;-16.42719366;-71.49317299;-1944939.922;2842844.863;Mobile;Establecido 
16;AMPLIACION PAUCARPATA;17;CL17_PP_097;AV. EL SOL;-16.42772555;-71.49299001;-1945004.727;2842858.641;Mobile;Establecido 
16;AMPLIACION PAUCARPATA;17;CL17_PP_098;AV. PRIMAVERA;-16.42874991;-71.49274908;-1945128.123;2842872.537;Mobile;Establecido 
16;AMPLIACION PAUCARPATA;17;CL17_PP_099;ALTO DE LA LUNA;-16.42865902;-71.49270345;-1945118.022;2842878.902;Mobile;Establecido 
16;AMPLIACION PAUCARPATA;17;CL17_PP_100;CRISTO REY;-16.42922721;-71.49361625;-1945173.233;2842767.954;Mobile;Establecido 
16;AMPLIACION PAUCARPATA;17;CL17_PP_101;LOSA DEPORTIVA CAMPO DE MARTE;-16.42666854;-71.49032029;-1944914.305;2843175.216;Fixed;Propuesto
16;AMPLIACION PAUCARPATA;17;CL17_PP_102;PARQUE LA RAMOSA;-16.4279069;-71.49023643;-1945060.86;2843168.496;Fixed;Establecido 
16;AMPLIACION PAUCARPATA;17;CL17_PP_103;CANCHA DEPORTIVA LA FINCA;-16.42940922;-71.49087753;-1945229.257;2843076.112;Fixed;Establecido 
16;AMPLIACION PAUCARPATA;17;CL17_PP_104;CANCHA DEPORTIVA NUEVA ALBORADA;-16.43265331;-71.49257851;-1945588.882;2842840.718;Fixed;Establecido 
16;AMPLIACION PAUCARPATA;17;CL17_PP_105;CENTRO DE SALUD NUEVA ALBORADA;-16.43384196;-71.49132817;-1945744.351;2842966.909;Fixed;Establecido 
16;AMPLIACION PAUCARPATA;17;CL17_PP_106;CAPILLA SANTA MARIA DE LA ALBORADA;-16.43538454;-71.49105467;-1945929.047;2842977.696;Fixed;Propuesto
16;AMPLIACION PAUCARPATA;17;CL17_PP_107;ESTADIO NUEVA ALBORADA;-16.43505601;-71.48959828;-1945908.877;2843147.139;Fixed;Propuesto
16;AMPLIACION PAUCARPATA;17;CL17_PP_108;CANCHA DEPORTIVA TEXAS 2000;-16.43132259;-71.48914122;-1945476.023;2843247.912;Fixed;Establecido 
16;AMPLIACION PAUCARPATA;17;CL17_PP_109;TALLER BUENA VISTA ZONA A;-16.42939289;-71.48833972;-1945259.442;2843364.091;Fixed;Establecido 
16;AMPLIACION PAUCARPATA;17;CL17_PP_110;TALLER BUENVISTA ZONA B;-16.42754391;-71.48909654;-1945032.631;2843302.509;Fixed;Establecido 
16;AMPLIACION PAUCARPATA;17;CL17_PP_111;IEI BUENA VISTA;-16.42722589;-71.48793975;-1945009.899;2843437.849;Fixed;Propuesto
16;AMPLIACION PAUCARPATA;17;CL17_PP_112;CASA PARQUE INFANTIL;-16.42549946;-71.48808726;-1944805.193;2843443.75;Fixed;Propuesto
16;AMPLIACION PAUCARPATA;17;CL17_PP_113;NUEVA CARRETERA BUENA VISTA;-16.42394931;-71.48592688;-1944650.389;2843709.045;Fixed;Propuesto
16;AMPLIACION PAUCARPATA;17;CL17_PP_114;LOSA DEPORTIVA AMPLIACION BUENA VISTA;-16.42820461;-71.48699165;-1945136.885;2843532.529;Fixed;Propuesto
16;AMPLIACION PAUCARPATA;17;CL17_PP_115;LOSA DEPORTIVA BUENA VISTA III;-16.43003792;-71.48583248;-1945366.951;2843639.937;Fixed;Propuesto
16;AMPLIACION PAUCARPATA;17;CL17_PP_116;CANCHA DEPORTIVA CERRITO BUENA VISTA 2;-16.43239191;-71.4873746;-1945624.011;2843434.21;Fixed;Establecido 
16;AMPLIACION PAUCARPATA;17;CL17_PP_117;CANCHA DEPORTIVA CERRITO BUENA VISTA 3;-16.43164113;-71.48507752;-1945564.869;2843704.523;Fixed;Establecido 
16;AMPLIACION PAUCARPATA;17;CL17_PP_118;LOSA DEPORTIVA BUENA VISTA II;-16.43386985;-71.4856341;-1945819.682;2843612.186;Fixed;Propuesto
16;AMPLIACION PAUCARPATA;17;CL17_PP_119;ESCUELA SANTA MARIA;-16.43503753;-71.48644394;-1945946.625;2843505.046;Fixed;Establecido 
16;AMPLIACION PAUCARPATA;17;CL17_PP_120;LOSA DEPORTIVA TRES MARIAS;-16.43602723;-71.48627681;-1946065.021;2843511.017;Fixed;Propuesto
16;AMPLIACION PAUCARPATA;17;CL17_PP_121;VIRGEN DE LA SUNTA;-16.43602558;-71.48345886;-1946100.496;2843830.563;Mobile;Establecido 
16;AMPLIACION PAUCARPATA;17;CL17_PP_122;RESERVORIO DE AGUA;-16.43513306;-71.48374457;-1945992.016;2843809.874;Fixed;Propuesto
